Price,Close,High,Low,Open,Volume
Ticker,QQQ,QQQ,QQQ,QQQ,QQQ
Date,,,,,
2019-04-05,177.6829833984375,177.78882784896985,177.06716514504902,177.27885404611368,25674700
2019-04-08,178.13519287109375,178.2795195116977,176.69186773600407,177.39428185738086,22697500
2019-04-09,177.50975036621094,178.11595164584836,177.13448640316471,177.52899881315932,25631900
2019-04-10,178.46238708496094,178.5201177554491,177.5482838769441,177.74072433932668,24563000
2019-04-11,178.0390167236328,178.7606794995268,177.71186645563824,178.7606794995268,20654100
2019-04-12,178.8087921142578,178.92425345931775,178.06788089150095,178.8280405658567,24989100
2019-04-15,178.83766174316406,179.039733784136,177.64450731392756,178.81841329110318,21073000
2019-04-16,179.45343017578125,179.84794258087592,178.90495956153796,179.49191238693692,27195700
2019-04-17,180.07887268066406,180.82940062856113,179.54966517344545,180.65620864778344,29651600
2019-04-18,180.30987548828125,180.69475648463154,179.2514307249146,180.37723773789043,28580900
2019-04-22,180.81982421875,180.88718645897245,179.38611554493085,179.52084002537575,17936000
2019-04-23,183.1194610595703,183.3407667934427,181.02183566403656,181.28162360639297,33665600
2019-04-24,182.5421905517578,183.50440753605787,182.48444519959637,183.27347017421008,24977100
2019-04-25,183.28305053710938,183.9950962492236,182.29196841534653,183.9085002616357,29517500
2019-04-26,183.44664001464844,183.4851369114371,181.46447561569448,182.99439691209903,26359500
2019-04-29,183.80267333984375,184.09134134157065,183.14835822377844,183.44664310873262,21716200
2019-04-30,182.3785858154297,182.6768853892488,181.0988502514575,182.3208551502598,31495300
2019-05-01,181.79164123535156,184.09135383980603,181.66656301584757,183.57174846496792,34797100
2019-05-02,181.00262451171875,182.67688722983908,179.8094702512148,181.73390408168024,44110100
2019-05-03,183.88926696777344,184.02397674254277,182.17652211045012,182.5036723231379,30386200
2019-05-06,182.7634735107422,183.01364460978544,179.70361624822013,179.98266736086856,38371800
2019-05-07,179.20327758789062,181.5414575662549,177.53863180895547,180.77168112334894,58818100
2019-05-08,178.75108337402344,180.09818150589714,177.9716898347059,178.61637356083605,37165300
2019-05-09,177.78880310058594,178.40462126825193,175.21005442942868,176.75922407215668,55351700
2019-05-10,178.0101318359375,178.8665043153171,174.19012945384995,177.1537593565579,58526400
2019-05-13,171.8326873779297,174.4114214965928,171.33233050331447,173.47806997456195,67185800
2019-05-14,173.71865844726562,174.76748618244258,172.10214086284645,172.7372076348398,43360600
2019-05-15,176.17227172851562,176.61489792007876,172.53509337142626,172.57359026578652,40944500
2019-05-16,177.94276428222656,179.03970564327906,176.03757893112456,176.24926782372086,39281200
2019-05-17,176.1241912841797,178.56823065938852,175.9702477243939,176.1819366366487,44702300
2019-05-20,173.15093994140625,174.33446269750033,172.56398700537713,173.6705453246534,38608300
2019-05-21,174.95993041992188,175.44103895167694,174.08430936838351,174.64239702709148,31613800
2019-05-22,174.1805419921875,175.19087287458737,173.92073926648064,173.9881015103655,24332600
2019-05-23,171.51516723632812,172.2560783811462,170.44710586007636,172.17909926511504,45351300
2019-05-24,171.42857360839844,173.05472258667555,171.21688470695022,172.43890433217126,25903300
2019-05-28,170.78387451171875,172.87188332069977,170.76462606362628,171.90966646777227,24763800
2019-05-29,169.37905883789062,170.3124105107512,168.4745725007048,169.72545754825398,42178800
2019-05-30,170.09112548828125,170.5722340513215,169.12890836220078,169.83132275320443,30354800
2019-05-31,167.37765502929688,168.6670223688704,167.30067590245062,168.0897009409243,45446200
2019-06-03,163.69232177734375,167.3776139836182,162.8744462844193,166.92537090071616,75842300
2019-06-04,168.3013916015625,168.35912227672463,164.89513494432342,165.53020173564153,47797800
2019-06-05,169.55226135253906,169.93714227355434,167.79140250847553,169.90827693859148,34412700
2019-06-06,170.8993377685547,171.31308397250612,169.09036536626766,169.8408933454582,29913200
2019-06-07,174.19973754882812,174.90216644267554,171.5921380252905,171.81344379672484,45888300
2019-06-10,176.23001098632812,177.86579138439538,175.32553947641773,175.3640216903923,41385300
2019-06-11,176.47059631347656,178.39503036131063,175.87402645697333,178.0678800969228,41260300
2019-06-12,175.4506072998047,176.3550934384487,175.12345711245862,175.98944635714244,27758100
2019-06-13,176.4898223876953,176.92281705710488,175.835521941879,176.1819206138596,23715800
2019-06-14,175.73928833007812,176.1915314329946,175.06573945837198,175.58533010732694,22844100
2019-06-17,176.79774475097656,177.28847010173496,175.93174070095768,176.1241811513179,20379500
2019-06-18,179.36688232421875,180.62738430008486,178.42389905182,178.8857738032154,48177300
2019-06-19,180.04043579101562,180.44456519682868,178.55862796970106,179.60744104780645,31672900
2019-06-20,181.71470642089844,182.59031282921984,180.08855716188066,182.55183060516077,40922000
2019-06-21,181.44525146484375,182.59990883120045,181.0603558878815,181.50298213082183,39980400
2019-06-24,181.45103454589844,181.99106502194203,181.35459422600772,181.80783724298578,19375200
2019-06-25,178.33621215820312,181.43176431862045,178.06619688925608,181.3256858404821,33921100
2019-06-26,179.16552734375,180.65062585839323,178.87623581532438,179.5223447533529,22595700
2019-06-27,179.85020446777344,180.2745182964771,179.35839419253546,179.81163717185748,19709200
2019-06-28,180.08169555664062,180.4770656147784,179.43558651340226,180.28419965951355,21179200
2019-07-01,182.51181030273438,183.77511378873172,181.66319726252667,183.53402769605492,31025600
2019-07-02,183.2350616455078,183.25435265231548,181.93320562316345,182.45394508915584,18035800
2019-07-03,184.61407470703125,184.61407470703125,183.5050699358346,183.6979505671566,15792100
2019-07-05,184.2379913330078,184.5755030272625,182.63717617767063,183.35079629522176,21415600
2019-07-08,182.9457550048828,183.10003890241916,182.19355294878744,183.04218060150234,17598800
2019-07-09,183.86192321777344,184.09335647696852,181.9235813836399,182.0778800329227,19193500
2019-07-10,185.69418334960938,186.20528478160784,184.6430513264223,184.98057780328014,28374500
2019-07-11,185.5591583251953,186.4463534583141,184.9709076188664,185.97383409263796,23736100
2019-07-12,186.62953186035156,186.63917000505126,185.58803835852027,185.76162796618786,20211900
2019-07-15,187.22743225097656,187.26601426163484,186.5427560664113,187.06349549249296,15606100
2019-07-16,186.2631072998047,187.16959335281263,185.6941476587813,186.9960184310335,20190900
2019-07-17,185.34703063964844,186.59104342371435,185.32773962737156,186.2631550739315,16765100
2019-07-18,185.5591583251953,185.91596106494725,183.89084653763112,184.4694443819806,28877000
2019-07-19,184.1994171142578,186.9188753641791,184.0065511787032,186.83208790038867,29387900
2019-07-22,185.66522216796875,186.0606068950132,184.61409032607472,184.61409032607472,18954900
2019-07-23,186.8802947998047,186.89958580792828,185.43377819981797,186.6777907160541,23786700
2019-07-24,188.19178771972656,188.20144058032886,186.14738247484485,186.16667348132296,20422900
2019-07-25,186.4077911376953,187.58429258180377,186.05097367367617,187.55536342454937,23434700
2019-07-26,188.32681274414062,188.577551707354,187.497475965639,187.59391629221767,20431200
2019-07-29,187.68067932128906,188.22070976447068,186.4945399753919,188.15321331643597,20451700
2019-07-30,186.87069702148438,187.6035936264982,186.10887125539966,186.24387891197406,18705000
2019-07-31,184.28622436523438,187.4974783316908,182.56969247651398,187.37212356323013,41627500
2019-08-01,183.37010192871094,188.0278876584255,182.48290674896472,184.60446171920384,63251600
2019-08-02,180.66989135742188,182.25141525334485,179.5705395604355,181.99103819979618,55214000
2019-08-05,174.28598022460938,176.9668568014196,172.81053429257818,176.8897074743862,75040000
2019-08-06,176.72572326660156,177.24647740570475,174.61382170382936,175.89638661687013,41897200
2019-08-07,177.68043518066406,177.93115939840732,173.47589349363435,174.8066933206605,49990600
2019-08-08,181.5474853515625,181.6053583803664,177.98906660339176,178.4808769877579,38418100
2019-08-09,179.84056091308594,181.29671540440538,178.4326118615301,180.6795356852347,33608900
2019-08-12,177.7769012451172,179.27162333721745,176.95720259516114,178.73159281171954,24642900
2019-08-13,181.67283630371094,182.9168340735701,177.45865609167765,177.622592869738,40241900
2019-08-14,176.24359130859375,179.31985254439496,175.91571771796848,178.7508928345342,51000500
2019-08-15,176.0410919189453,177.04400372731862,174.7006536487197,176.47504400223443,36685000
2019-08-16,178.8666229248047,179.31986604025738,177.53583745248383,177.6419159415202,32781400
2019-08-19,181.71139526367188,182.09714182498521,180.81456209873102,181.45103288885295,22494100
2019-08-20,180.303466796875,181.91392011793928,180.25524663576095,181.25817301391527,19902900
2019-08-21,181.90428161621094,182.48287940426746,181.25817265978117,181.88499060885755,20418500
2019-08-22,181.31605529785156,182.70471371909434,179.8888148567247,182.24181776886064,24243700
2019-08-23,175.57823181152344,181.7307404735742,175.0864066384976,180.0817194156424,55372400
2019-08-26,178.23013305664062,178.2783385032317,176.55216855996204,177.57437123511107,27598900
2019-08-27,177.8540496826172,179.77310054150908,177.1597351777841,179.4741560998393,28012800
2019-08-28,178.49050903320312,178.78945345552316,176.38824521512777,177.27544033498117,21792400
2019-08-29,181.21961975097656,181.74037403006633,180.02382725337185,180.70851833447742,25358900
2019-08-30,180.78564453125,182.2321611207369,179.7634418290357,182.19357910476975,26319800
2019-09-03,179.030517578125,180.50596321430504,178.43262880691458,179.58020090499386,27964200
2019-09-04,181.61495971679688,181.76925833287507,180.23593974702771,180.75669389761012,21592100
2019-09-05,184.9419708251953,185.47236319665956,183.55331251253546,183.6208236846891,33932600
2019-09-06,184.75875854492188,185.31808011863524,184.35373562217686,185.25058365554236,19487800
2019-09-09,184.373046875,185.4145408112907,183.43763143355548,185.3373914773361,24407600
2019-09-10,183.8426055908203,183.9390459113415,182.17429399183783,183.37972442471792,23744700
2019-09-11,185.5687713623047,185.6652116806775,183.76545218360127,184.18976604087894,25063600
2019-09-12,186.3402557373047,187.76749597838648,186.08953150211704,186.70671130119422,28689900
2019-09-13,185.6748046875,186.50414119381668,185.43371866490475,186.0701892960898,27669800
2019-09-16,184.84555053710938,185.23129717396088,184.29588181234922,184.47910962551248,20319000
2019-09-17,185.7327117919922,185.7327117919922,184.46940844129546,184.864793122474,20953400
2019-09-18,185.6555938720703,185.73274319227443,183.33152026312962,185.3469965912539,29781300
2019-09-19,185.96417236328125,187.1213827115293,185.60736964054283,185.98346337159163,26039400
2019-09-20,183.9969024658203,186.41740145469484,183.37972267865132,186.2245355302158,29086100
2019-09-23,184.0780792236328,184.628871104922,183.32437488195436,183.9427993352393,22485900
2019-09-24,181.63333129882812,185.32454734326717,180.84096729914705,184.91870776211306,40820700
2019-09-25,183.6722412109375,184.15538578017572,179.9327069632422,181.44977324356117,34704900
2019-09-26,182.99583435058594,183.59492887396618,181.64302076487368,183.4306614964071,26826000
2019-09-27,180.72503662109375,183.4306488617549,179.48818783868873,183.33401406071678,40773500
2019-09-30,182.44503784179688,182.7349275130979,181.08256670776285,181.45941885713384,26307700
2019-10-01,180.9569549560547,184.16502694266256,180.65740770894018,183.11177541429197,32367600
2019-10-02,177.8455047607422,179.75875297454022,176.85022820670983,179.72976548224034,48544300
2019-10-03,179.7974090576172,179.93268893367252,175.6906806305935,177.82617115578145,39392500
2019-10-04,182.44503784179688,182.70594002040792,180.58010700486898,180.77336187093596,31887600
2019-10-07,181.89425659179688,183.34369017087528,181.57537943507154,181.92324408382638,21216000
2019-10-08,179.16934204101562,181.52709005267778,179.02440455849668,180.75405574230285,32379300
2019-10-09,180.91831970214844,181.73967140590216,180.1452854064513,180.68641973452128,20147400
2019-10-10,182.31939697265625,183.04411370488793,180.81198852871827,180.96659830358362,25177700
2019-10-11,184.66746520996094,186.13622841024983,184.29061314314183,184.3969055078548,40976700
2019-10-14,184.64817810058594,185.23761503344608,184.22300854319158,184.40660582883018,14975000
2019-10-15,186.99627685546875,187.43110401576138,185.1023436702004,185.21829364777125,23234200
2019-10-16,186.53248596191406,187.00597304207267,185.9430488802493,186.35856095965482,20457100
2019-10-17,187.02528381347656,187.9432556350498,186.31022447376924,187.65336591655205,19045200
2019-10-18,185.2279510498047,187.14119924756363,184.28099190567764,186.68704221280456,27700800
2019-10-21,186.8706512451172,186.99627354819847,185.66278985211022,186.21358172463425,15801200
2019-10-22,185.38255310058594,187.86590819769518,185.32456337449136,187.60500603567039,22392300
2019-10-23,185.74008178710938,185.77872686145164,184.7061454295448,185.00570741940047,14828400
2019-10-24,187.5469970703125,187.66296175708854,186.24251598536205,187.06385265120548,18998500
2019-10-25,189.04476928710938,189.14140407971516,186.54208444925152,186.58072951965428,21507100
2019-10-28,190.9097137451172,191.16094356257574,189.9240948937965,189.9240948937965,18818700
2019-10-29,189.43128967285156,190.88072317744545,189.4023021823117,190.5908482720467,18569700
2019-10-30,190.34930419921875,190.6681813867617,188.70660085531836,189.7985123086258,21764300
2019-10-31,190.43624877929688,190.98702587370468,189.33467984608038,190.90006339738778,26801800
2019-11-01,192.16590881347656,192.17558114090434,190.96771976455494,191.25759469935755,22131900
2019-11-04,193.35447692871094,193.76997421193366,192.16593058376475,193.44143941900361,19015900
2019-11-05,193.4607391357422,193.78927387739358,192.8229848176653,193.5960190143281,15048900
2019-11-06,193.02589416503906,193.25780884363567,192.0885926125954,193.23847893431912,19725500
2019-11-07,193.67333984375,194.919861185125,193.11290507540215,193.99221705330166,17832400
2019-11-08,194.44635009765625,194.4656800079528,192.81331917103182,193.32546595528098,15258800
2019-11-11,194.1854248046875,194.26271494200418,193.19980599331655,193.46070812605564,10147600
2019-11-12,194.74591064453125,195.39333735622586,194.0501960148043,194.34974329503177,14778300
2019-11-13,194.7942352294922,194.97783253559777,193.9439107643128,194.0695183334353,15774600
2019-11-14,194.6396026611328,194.76522495996971,193.47040112907075,194.05983805871898,16945400
2019-11-15,196.06973266601562,196.06973266601562,195.19040601117018,195.81848805354429,18427900
2019-11-18,196.22430419921875,196.53350899620267,194.9681256150482,195.76047488714394,18365900
2019-11-19,196.51419067382812,196.968347686759,195.7604864277727,196.968347686759,16923300
2019-11-20,195.3353271484375,196.59150587253438,193.85690606946528,196.00206895746436,36629000
2019-11-21,194.90049743652344,195.25803440938225,194.2917453643381,195.12273978845138,17883600
2019-11-22,195.026123046875,195.4996099949822,193.9728715085232,195.38364528141253,17189600
2019-11-25,197.3355712890625,197.37421636750523,195.8378201584675,195.86680765340014,17752800
2019-11-26,197.71240234375,197.96363218779172,197.17128283695203,197.4611724997083,14780600
2019-11-27,199.09420776367188,199.10388009148176,197.98298115129447,198.22455343610713,16963100
2019-11-29,198.18589782714844,198.89128473288696,198.08926302059734,198.5917374747405,9854600
2019-12-02,196.15667724609375,198.2631802988133,194.97780342496418,198.1955477323686,28007000
2019-12-03,194.6202850341797,194.6975899290708,192.51376719549964,193.46074109961503,31104100
2019-12-04,195.60589599609375,196.06972538139172,195.32567864382762,195.61556832353844,15300100
2019-12-05,195.99241638183594,196.3016212211615,195.0357848821324,196.3016212211615,14962300
2019-12-06,198.08926391601562,198.23420138209605,197.2679122898228,197.42252208324285,16555300
2019-12-09,197.1906280517578,198.6593769000956,197.10365082509946,197.73174760055613,13984100
2019-12-10,197.02630615234375,197.97327991597697,196.5818215031598,197.28720829084668,21799800
2019-12-11,198.06991577148438,198.272842949717,197.1616017492624,197.47082130763587,18780800
2019-12-12,199.54837036132812,200.331076971081,197.59647686199116,197.86703664891712,32612000
2019-12-13,200.20542907714844,200.90115836730908,199.01689768329095,199.44205247669964,32519400
2019-12-16,202.21531677246094,202.46654662139082,201.45194015420304,201.51958746606937,21296600
2019-12-17,202.33123779296875,202.64045732685636,201.99303077082902,202.47617523422926,15996100
2019-12-18,202.48583984375,203.04628916926498,202.273255108403,202.5051697499811,15443300
2019-12-19,203.75173950195312,203.8193720782661,202.55353559655225,202.57286550881435,17865900
2019-12-20,204.57305908203125,205.35575084508264,204.14788954545998,204.71799654022573,27672600
2019-12-23,205.1134033203125,205.44265031896703,204.93910130091888,205.297398636139,23774700
2019-12-24,205.21995544433594,205.38457896716534,204.7551352165606,205.29742794502658,7089000
2019-12-26,207.03077697753906,207.0501487919388,205.52010053438826,205.5491508678054,17067500
2019-12-27,206.8565216064453,207.7764835168831,206.30453559436168,207.7571116981166,18134100
2019-12-30,205.50074768066406,206.8758510037458,204.4839416612658,206.74995637213152,21815500
2019-12-31,205.8881378173828,206.0333895174086,204.52271273166718,204.84228124809223,18170900
2020-01-02,209.325927734375,209.325927734375,207.21484253988385,207.6215621220071,30969400
2020-01-03,207.40847778320312,208.6577014164983,206.5369380947759,206.5563099121359,27518900
2020-01-06,208.7448272705078,208.77387760486286,205.52980046550334,205.78157495536894,21655300
2020-01-07,208.71580505371094,209.30651989245203,208.0573110177988,208.8223278861517,22139300
2020-01-08,210.28456115722656,211.24326655222873,208.35748662393323,208.6867336085888,26397300
2020-01-09,212.06640625,212.47312573529902,210.82687597774586,212.01798409729065,23547000
2020-01-10,211.5240936279297,212.9185688440351,211.14642448826498,212.8992118045202,21898500
2020-01-13,213.96446228027344,213.99351262093865,212.05674443595973,212.39568477887846,22756900
2020-01-14,213.1219482421875,214.21622686879826,212.79270123508286,213.85791474801556,24418100
2020-01-15,213.20913696289062,214.2065714572953,212.51189919137306,213.23818730533975,25742100
2020-01-16,215.25242614746094,215.29116978795201,213.81922175304769,214.274363482417,18805000
2020-01-17,216.317626953125,216.49192898393736,215.09745363196876,216.22078264065095,24325200
2020-01-21,216.22079467773438,216.76308739449678,215.62040128080002,215.71723082229715,21146300
2020-01-22,216.79214477539062,218.0316752472093,216.52099840820335,217.3150804666581,20736400
2020-01-23,217.4893798828125,217.58622420265203,215.65913453824643,216.66626226965076,26496100
2020-01-24,215.6591033935547,218.73857204802985,214.66166910400128,218.50615457980095,37436500
2020-01-27,211.20455932617188,212.34724536983114,210.31363303024793,210.78814651651533,42264400
2020-01-28,214.4486541748047,214.9425395185008,212.13421678644698,212.69588133285774,26731900
2020-01-29,214.79722595214844,215.8818111687741,213.848213887601,215.63971519889407,28924500
2020-01-30,215.562255859375,215.65908538077457,212.74425524498315,213.41244248101063,39568100
2020-01-31,212.1439208984375,216.49195623540763,211.38856767406628,216.4629058932821,52015800
2020-02-03,215.3492431640625,215.84311369492622,213.03480594658612,213.180057639085,25408600
2020-02-04,220.2783203125,220.6559894997055,217.54747020780798,218.2931300612432,30691200
2020-02-05,221.00460815429688,222.97042658551467,219.6779267397502,222.9316977252776,38534800
2020-02-06,222.91232299804688,222.97042367582827,220.7721877827705,221.55657648555456,22467100
2020-02-07,221.95358276367188,223.1543840966516,221.31444585532628,221.91485390999884,25884900
2020-02-10,224.6360626220703,224.64574114365354,221.15956722211502,221.217667904352,21478900
2020-02-11,224.67477416992188,226.6212355330673,224.08405931875535,225.8755756902973,30198000
2020-02-12,226.8633270263672,226.96984985892863,225.43980134412203,226.00146584523083,24471300
2020-02-13,226.5728302001953,227.50247066611078,225.0137312002885,225.28487756754458,22773200
2020-02-14,227.2216339111328,227.4346795851894,226.1660988382684,226.93111573956762,23438500
2020-02-18,227.3087615966797,227.73485290105506,225.87555748080788,226.1176534695333,24394500
2020-02-19,229.48764038085938,229.9621538690323,228.39337648877063,228.66452283162158,22230500
2020-02-20,227.35723876953125,229.45863068703494,224.5489305312601,228.98413189118028,42604000
2020-02-21,222.98977661132812,226.61152313244708,222.06981481283302,226.22417546245958,66017200
2020-02-24,214.3905487060547,217.16012773782367,213.29626997831366,214.6713735848048,84522600
2020-02-25,208.56088256835938,216.90836370557102,207.95081062252615,216.1917541394346,97743000
2020-02-26,209.63580322265625,213.3156660632229,208.1057544445544,209.85854222312085,79537700
2020-02-27,199.13848876953125,209.57766729617072,199.00291559813468,204.2321833821372,121822600
2020-02-28,199.29345703125,200.62013856172385,191.9046813863896,192.3598231098777,148173700
2020-03-02,209.57765197753906,209.72291843536797,199.42899235322048,202.2760435208171,112933900
2020-03-03,202.8571014404297,212.666837310281,201.05590638510753,210.24587700884635,131953500
2020-03-04,211.32077026367188,211.42729310107876,204.6873335575573,206.57569429125851,73086200
2020-03-05,204.90037536621094,209.5195713718902,203.4574926042684,205.96560372018067,78705500
2020-03-06,201.44326782226562,202.53753182473335,196.49482440153224,198.1991751251381,89828400
2020-03-09,187.45010375976562,194.80013500035352,186.03625657451462,187.3629379670355,116424000
2020-03-10,197.65684509277344,197.84084040420345,187.5565929910878,194.7516932946981,100599200
2020-03-11,189.04794311523438,194.40310594751983,186.63666141312987,193.047374132904,89168800
2020-03-12,171.71389770507812,184.74834108631768,171.34590697149224,176.33307981491402,137820700
2020-03-13,186.2589569091797,188.3312978766921,172.49822988149697,181.1555843642152,134882000
2020-03-16,163.94744873046875,178.84118774350856,163.81187553293213,168.644103255135,92054400
2020-03-17,176.3814697265625,178.5603338322759,164.41224231478884,169.92234990634515,121257100
2020-03-18,171.0166015625,173.553762635921,161.52643644760545,166.1843606127522,114156300
2020-03-19,172.0431365966797,177.68881812715324,166.20378118589488,170.13541858405569,120896500
2020-03-20,165.30313110351562,177.08836155938195,164.7221096211496,175.99409778489462,118983900
2020-03-23,165.42251586914062,169.0616946212016,160.05592664620696,165.86891350366062,124639800
2020-03-24,178.23243713378906,178.39741147417485,172.69117397158644,174.5932580750684,94881800
2020-03-25,176.91256713867188,183.90948472513847,174.66112202272458,178.9699109248736,88754900
2020-03-26,186.22889709472656,187.02467127115113,178.18389263562278,178.4362036924166,79887600
2020-03-27,179.82394409179688,184.87996781930335,179.20285821717454,181.40576361793433,58845000
2020-03-30,186.36476135253906,186.80147464404678,180.8332126746207,181.53193617160576,49356900
2020-03-31,184.77325439453125,189.47993212723713,183.60872000115955,186.05425259274085,62659300
2020-04-01,176.92233276367188,182.11423432041263,175.51518644137124,179.3096408228023,53715400
2020-04-02,180.51295471191406,184.48209669312902,175.62190527008093,175.88393027113526,56465300
2020-04-03,177.9510040283203,181.54167264745547,175.93247087637045,180.0665878810579,47487600
2020-04-06,190.67356872558594,191.80899080990113,183.5990111824351,184.8508822575957,64763500
2020-04-07,190.59591674804688,196.6709286483012,190.20774360261265,196.38949053118353,69904500
2020-04-08,194.64271545410156,195.22497522874673,190.37273640074827,192.29421883043548,45940400
2020-04-09,194.92416381835938,197.2144214315513,193.1482424023459,196.37013650559035,68252600
2020-04-13,197.0299835205078,197.40845750847728,192.8764687984329,194.0895283506243,42853900
2020-04-14,205.59902954101562,206.22011541394812,200.3197922171617,201.10585240548275,63959600
2020-04-15,203.24085998535156,205.56994341059726,200.9991281093472,202.31893760796262,47036000
